NaN,NaN,NaN,NaN,204
NaN,NaN,NaN,NaN,204
267,275,97,103,225
267,277,97,103,226
264,271,91,114,227
263,277,91,114,228
263,282,91,114,229
263,280,89,125,230
261,284,89,125,231
259,284,89,125,232
252,288,89,125,233
254,289,89,125,234
250,293,89,125,235
249,293,89,125,236
247,295,89,125,237
247,299,89,125,238
246,303,89,125,239
246,303,89,125,240
246,303,89,125,241
246,299,89,125,242
246,297,89,125,243
246,292,99,124,244
251,287,99,124,245
252,283,99,124,246
261,281,97,118,247
262,302,98,92,248
265,325,95,57,249
NaN,NaN,NaN,NaN,249
NaN,NaN,NaN,NaN,249
NaN,NaN,NaN,NaN,249
NaN,NaN,NaN,NaN,249
NaN,NaN,NaN,NaN,249
NaN,NaN,NaN,NaN,249
260,223,93,71,256
252,210,96,99,257
252,207,99,104,258
247,199,97,126,259
245,195,97,126,260
233,188,97,126,261
230,183,97,126,262
216,178,108,130,263
216,178,108,130,264
204,173,108,135,265
204,169,108,135,266
199,170,108,135,267
192,168,107,141,268
185,168,109,146,269
177,171,109,146,270
165,176,109,146,271
165,176,109,146,272
157,182,109,146,273
157,183,109,146,274
145,191,109,146,275
145,191,109,146,276
140,197,109,146,277
140,206,106,142,278
140,208,106,142,279
135,217,106,142,280
134,221,107,145,281
